AutoRange,On
Start Time,2024-08-23 13:20:02.205890
Firmware Version,K-01.07.03-01.00-01.10-01.05
ResolutionEnum,SLOW
Serial Number,CN63230064
Stop Time,2024-08-23 16:19:47.024456
Model,EDU34450A
TriggerSource,Immediate
AutoImpedance,10 MΩ
Address,USB0::0x2A8D::0x8E01::CN63230064::0::INSTR
TriggerDelay,0.0
Range(VDC),0.1
Sample Count,11887

Time Stamp(s),Records,DC Voltage(VDC),
2024-08-23 14:53:25.683668,6202,0.149668664,
2024-08-23 14:53:26.528234,6203,0.149639172,
2024-08-23 14:53:27.384867,6204,0.149586221,
2024-08-23 14:53:28.250946,6205,0.149572214,
2024-08-23 14:53:29.107575,6206,0.149687356,
2024-08-23 14:53:29.969753,6207,0.149975352,
2024-08-23 14:53:30.825224,6208,0.149752036,
2024-08-23 14:53:31.686362,6209,0.14974772,
2024-08-23 14:53:32.546003,6210,0.149819865,
2024-08-23 14:53:33.406904,6211,0.149303454,
2024-08-23 14:53:34.346953,6212,0.148635938,
2024-08-23 14:53:35.327250,6213,0.146988547,
2024-08-23 14:53:36.311592,6214,0.151568376,
2024-08-23 14:53:37.284619,6215,0.15491167,
2024-08-23 14:53:38.268553,6216,0.155250738,
2024-08-23 14:53:39.207113,6217,0.152465616,
2024-08-23 14:53:40.066263,6218,0.15136514,
2024-08-23 14:53:40.923442,6219,0.151182307,
2024-08-23 14:53:41.787855,6220,0.151334015,
2024-08-23 14:53:42.644702,6221,0.151128229,
2024-08-23 14:53:43.503358,6222,0.151007694,
2024-08-23 14:53:44.366731,6223,0.150775322,
2024-08-23 14:53:45.227770,6224,0.150653398,
2024-08-23 14:53:46.086047,6225,0.150446223,
2024-08-23 14:53:46.943546,6226,0.15046377,
2024-08-23 14:53:47.889126,6227,0.150512301,
2024-08-23 14:53:48.862327,6228,0.15048638,
2024-08-23 14:53:49.845845,6229,0.150565565,
2024-08-23 14:53:50.826683,6230,0.150225939,
2024-08-23 14:53:51.804858,6231,0.150242724,
2024-08-23 14:53:52.741824,6232,0.150181381,
2024-08-23 14:53:53.602383,6233,0.149996746,
2024-08-23 14:53:54.464725,6234,0.150078073,
2024-08-23 14:53:55.327282,6235,0.149884368,
2024-08-23 14:53:56.182714,6236,0.149745737,
2024-08-23 14:53:57.039370,6237,0.149815875,
2024-08-23 14:53:57.881853,6238,0.149600877,
2024-08-23 14:53:58.741757,6239,0.149708415,
2024-08-23 14:53:59.605295,6240,0.149722935,
2024-08-23 14:54:00.466616,6241,0.149738396,
2024-08-23 14:54:01.383447,6242,0.149650512,
2024-08-23 14:54:02.369120,6243,0.149774463,
2024-08-23 14:54:03.344089,6244,0.14991896,
2024-08-23 14:54:04.322882,6245,0.149811407,
2024-08-23 14:54:05.320860,6246,0.149832453,
2024-08-23 14:54:06.326713,6247,0.149948677,
2024-08-23 14:54:07.191500,6248,0.15001158,
2024-08-23 14:54:08.040846,6249,0.149960211,
2024-08-23 14:54:08.915246,6250,0.149979812,
2024-08-23 14:54:09.774020,6251,0.150080321,
2024-08-23 14:54:10.621811,6252,0.150097275,
2024-08-23 14:54:11.491327,6253,0.15026236,
2024-08-23 14:54:12.355950,6254,0.150452332,
2024-08-23 14:54:13.213703,6255,0.150228025,
2024-08-23 14:54:14.063241,6256,0.150461997,
2024-08-23 14:54:14.992563,6257,0.150392644,
2024-08-23 14:54:15.960295,6258,0.150170211,
2024-08-23 14:54:16.953589,6259,0.149986143,
2024-08-23 14:54:17.939949,6260,0.150054791,
2024-08-23 14:54:18.930580,6261,0.149944426,
2024-08-23 14:54:19.932135,6262,0.149740465,
2024-08-23 14:54:20.786389,6263,0.149745423,
2024-08-23 14:54:21.650923,6264,0.149545283,
2024-08-23 14:54:22.498122,6265,0.154051227,
2024-08-23 14:54:23.376348,6266,0.155625203,
2024-08-23 14:54:24.266130,6267,0.15384551,
2024-08-23 14:54:25.150617,6268,0.150589967,
2024-08-23 14:54:26.004734,6269,0.149844215,
2024-08-23 14:54:26.860966,6270,0.149725691,
2024-08-23 14:54:27.730768,6271,0.149753007,
2024-08-23 14:54:28.654035,6272,0.149407,
2024-08-23 14:54:29.638410,6273,0.149276176,
2024-08-23 14:54:30.618893,6274,0.149119543,
2024-08-23 14:54:31.606377,6275,0.149180988,
2024-08-23 14:54:32.585175,6276,0.148981754,
2024-08-23 14:54:33.544419,6277,0.149198232,
2024-08-23 14:54:34.409326,6278,0.149368168,
2024-08-23 14:54:35.258669,6279,0.149393328,
2024-08-23 14:54:36.117338,6280,0.149595006,
2024-08-23 14:54:36.959831,6281,0.149566398,
2024-08-23 14:54:37.823047,6282,0.150080599,
2024-08-23 14:54:38.679105,6283,0.150677666,
2024-08-23 14:54:39.538744,6284,0.150960295,
2024-08-23 14:54:40.402405,6285,0.15101231,
2024-08-23 14:54:41.257399,6286,0.150616574,
2024-08-23 14:54:42.248711,6287,0.150130495,
2024-08-23 14:54:43.216736,6288,0.149664076,
2024-08-23 14:54:44.204871,6289,0.149311608,
2024-08-23 14:54:45.184126,6290,0.149196245,
2024-08-23 14:54:46.155502,6291,0.149498688,
2024-08-23 14:54:47.126708,6292,0.149213626,
2024-08-23 14:54:47.984362,6293,0.149080795,
2024-08-23 14:54:48.853227,6294,0.149081054,
2024-08-23 14:54:49.710078,6295,0.149051465,
2024-08-23 14:54:50.570835,6296,0.149053431,
2024-08-23 14:54:51.443670,6297,0.149030878,
2024-08-23 14:54:52.332071,6298,0.148890596,
2024-08-23 14:54:53.249840,6299,0.148557852,
2024-08-23 14:54:54.119131,6300,0.148115718,
2024-08-23 14:54:54.981126,6301,0.150949169,
2024-08-23 14:54:55.948564,6302,0.152962808,
2024-08-23 14:54:56.921309,6303,0.153007743,
2024-08-23 14:54:57.903281,6304,0.152793511,
2024-08-23 14:54:58.881838,6305,0.152892783,
2024-08-23 14:54:59.866860,6306,0.15284383,
2024-08-23 14:55:00.828487,6307,0.152972054,
2024-08-23 14:55:01.697064,6308,0.152721063,
2024-08-23 14:55:02.564147,6309,0.152630157,
2024-08-23 14:55:03.421692,6310,0.152752398,
2024-08-23 14:55:04.275915,6311,0.152825853,
2024-08-23 14:55:05.155648,6312,0.152645092,
2024-08-23 14:55:06.026313,6313,0.152606688,
2024-08-23 14:55:06.892431,6314,0.152620621,
2024-08-23 14:55:07.739389,6315,0.152609377,
2024-08-23 14:55:08.605426,6316,0.152485504,
2024-08-23 14:55:09.522767,6317,0.152466426,
2024-08-23 14:55:10.503786,6318,0.152424548,
2024-08-23 14:55:11.478591,6319,0.152343107,
2024-08-23 14:55:12.457527,6320,0.152552347,
2024-08-23 14:55:13.461577,6321,0.152910048,
2024-08-23 14:55:14.421664,6322,0.153547185,
2024-08-23 14:55:15.285896,6323,0.153787007,
2024-08-23 14:55:16.177369,6324,0.153912971,
2024-08-23 14:55:17.047066,6325,0.153947784,
2024-08-23 14:55:17.899040,6326,0.154189809,
2024-08-23 14:55:18.783230,6327,0.154637026,
2024-08-23 14:55:19.683289,6328,0.154807087,
2024-08-23 14:55:20.538552,6329,0.154720138,
2024-08-23 14:55:21.403528,6330,0.154777458,
2024-08-23 14:55:22.278388,6331,0.154816143,
2024-08-23 14:55:23.220943,6332,0.154899111,
2024-08-23 14:55:24.217952,6333,0.154951774,
2024-08-23 14:55:25.203268,6334,0.154954081,
2024-08-23 14:55:26.189701,6335,0.155028517,
2024-08-23 14:55:27.183656,6336,0.154995509,
2024-08-23 14:55:28.119106,6337,0.154944067,
2024-08-23 14:55:28.980181,6338,0.154918392,
2024-08-23 14:55:29.836502,6339,0.154926743,
2024-08-23 14:55:30.714943,6340,0.15483377,
2024-08-23 14:55:31.578519,6341,0.154740835,
2024-08-23 14:55:32.453967,6342,0.154697353,
2024-08-23 14:55:33.341420,6343,0.154573424,
2024-08-23 14:55:34.215582,6344,0.154687678,
2024-08-23 14:55:35.075644,6345,0.154813093,
2024-08-23 14:55:35.937563,6346,0.154731081,
2024-08-23 14:55:36.878494,6347,0.154666008,
2024-08-23 14:55:37.858693,6348,0.154345402,
2024-08-23 14:55:38.852466,6349,0.154297305,
2024-08-23 14:55:39.835672,6350,0.154217811,
2024-08-23 14:55:40.817298,6351,0.154122476,
2024-08-23 14:55:41.765353,6352,0.153993553,
2024-08-23 14:55:42.619814,6353,0.153811464,
2024-08-23 14:55:43.494911,6354,0.153912367,
2024-08-23 14:55:44.356501,6355,0.153874523,
2024-08-23 14:55:45.220804,6356,0.15403133,
2024-08-23 14:55:46.077456,6357,0.154204048,
2024-08-23 14:55:46.931756,6358,0.154083619,
2024-08-23 14:55:47.801284,6359,0.153951142,
2024-08-23 14:55:48.663762,6360,0.154081197,
2024-08-23 14:55:49.516486,6361,0.154190717,
2024-08-23 14:55:50.455556,6362,0.154018829,
2024-08-23 14:55:51.449757,6363,0.154143525,
2024-08-23 14:55:52.437098,6364,0.15422561,
2024-08-23 14:55:53.418363,6365,0.154137804,
2024-08-23 14:55:54.418441,6366,0.154020341,
2024-08-23 14:55:55.375685,6367,0.154028195,
2024-08-23 14:55:56.243793,6368,0.154068031,
2024-08-23 14:55:57.130457,6369,0.154093505,
2024-08-23 14:55:57.993343,6370,0.154103824,
2024-08-23 14:55:58.863091,6371,0.154083099,
2024-08-23 14:55:59.731112,6372,0.15401948,
2024-08-23 14:56:00.592031,6373,0.154120716,
2024-08-23 14:56:01.476327,6374,0.154106958,
2024-08-23 14:56:02.338526,6375,0.154126063,
2024-08-23 14:56:03.267200,6376,0.154089935,
2024-08-23 14:56:04.257751,6377,0.154196227,
2024-08-23 14:56:05.259266,6378,0.154164038,
2024-08-23 14:56:06.251623,6379,0.154193842,
2024-08-23 14:56:07.242649,6380,0.15415057,
2024-08-23 14:56:08.216045,6381,0.154106238,
2024-08-23 14:56:09.131306,6382,0.15415701,
2024-08-23 14:56:10.009451,6383,0.154133937,
2024-08-23 14:56:10.897654,6384,0.154282052,
2024-08-23 14:56:11.775291,6385,0.154332064,
2024-08-23 14:56:12.649124,6386,0.154337022,
2024-08-23 14:56:13.512091,6387,0.1544832,
2024-08-23 14:56:14.374008,6388,0.154584623,
2024-08-23 14:56:15.247782,6389,0.154510942,
2024-08-23 14:56:16.111024,6390,0.154436236,
2024-08-23 14:56:16.997019,6391,0.154376614,
2024-08-23 14:56:17.971171,6392,0.154387895,
2024-08-23 14:56:18.947859,6393,0.154420485,
2024-08-23 14:56:19.930714,6394,0.15435252,
2024-08-23 14:56:20.923614,6395,0.154105986,
2024-08-23 14:56:21.892514,6396,0.15344006,
2024-08-23 14:56:22.790667,6397,0.152803777,
2024-08-23 14:56:23.648300,6398,0.152186148,
2024-08-23 14:56:24.583388,6399,0.151754677,
2024-08-23 14:56:25.456003,6400,0.151431399,
2024-08-23 14:56:26.328998,6401,0.151416717,
2024-08-23 14:56:27.187990,6402,0.151564214,
2024-08-23 14:56:28.053229,6403,0.151870096,
2024-08-23 14:56:28.910873,6404,0.152005483,
2024-08-23 14:56:29.773994,6405,0.152140247,
2024-08-23 14:56:30.630768,6406,0.152239222,
2024-08-23 14:56:31.611330,6407,0.152232504,
2024-08-23 14:56:32.599359,6408,0.152177126,
2024-08-23 14:56:33.597468,6409,0.152513292,
2024-08-23 14:56:34.585645,6410,0.152816322,
2024-08-23 14:56:35.561804,6411,0.153075649,
2024-08-23 14:56:36.462235,6412,0.15328389,
2024-08-23 14:56:37.346459,6413,0.153503419,
2024-08-23 14:56:38.226168,6414,0.153506568,
2024-08-23 14:56:39.092859,6415,0.153519534,
2024-08-23 14:56:39.966566,6416,0.153616121,
2024-08-23 14:56:40.828747,6417,0.153753559,
2024-08-23 14:56:41.687700,6418,0.154006041,
2024-08-23 14:56:42.557319,6419,0.153974348,
2024-08-23 14:56:43.428086,6420,0.154020015,
2024-08-23 14:56:44.318409,6421,0.154290902,
2024-08-23 14:56:45.287256,6422,0.154444242,
2024-08-23 14:56:46.288617,6423,0.154488331,
2024-08-23 14:56:47.290207,6424,0.154541017,
2024-08-23 14:56:48.370364,6425,0.154727034,
2024-08-23 14:56:49.353361,6426,0.154803597,
2024-08-23 14:56:50.256816,6427,0.154870452,
2024-08-23 14:56:51.217538,6428,0.155017931,
2024-08-23 14:56:52.074159,6429,0.155156194,
2024-08-23 14:56:52.953417,6430,0.155352484,
2024-08-23 14:56:53.831580,6431,0.155422708,
2024-08-23 14:56:54.692827,6432,0.155457579,
2024-08-23 14:56:55.561099,6433,0.1555085,
2024-08-23 14:56:56.425776,6434,0.155489014,
2024-08-23 14:56:57.294109,6435,0.15561107,
2024-08-23 14:56:58.201618,6436,0.155600687,
2024-08-23 14:56:59.167624,6437,0.15546649,
2024-08-23 14:57:00.151706,6438,0.155381071,
2024-08-23 14:57:01.130233,6439,0.155292801,
2024-08-23 14:57:02.115488,6440,0.155395704,
2024-08-23 14:57:03.091447,6441,0.155487629,
2024-08-23 14:57:03.989259,6442,0.15555161,
2024-08-23 14:57:04.850741,6443,0.155598356,
2024-08-23 14:57:05.705270,6444,0.155563,
2024-08-23 14:57:06.572528,6445,0.15549727,
2024-08-23 14:57:07.426222,6446,0.155426494,
2024-08-23 14:57:08.294205,6447,0.1554148,
2024-08-23 14:57:09.156479,6448,0.155431831,
2024-08-23 14:57:10.024772,6449,0.155566669,
2024-08-23 14:57:10.891700,6450,0.155643585,
2024-08-23 14:57:11.787543,6451,0.155679006,
2024-08-23 14:57:12.764347,6452,0.155570558,
2024-08-23 14:57:13.746766,6453,0.155130534,
2024-08-23 14:57:14.732639,6454,0.154618449,
2024-08-23 14:57:15.709744,6455,0.154500972,
2024-08-23 14:57:16.692095,6456,0.154390594,
2024-08-23 14:57:17.569219,6457,0.154176762,
2024-08-23 14:57:18.427607,6458,0.154097202,
2024-08-23 14:57:19.290681,6459,0.154208006,
2024-08-23 14:57:20.208700,6460,0.154238292,
2024-08-23 14:57:21.069908,6461,0.154497788,
2024-08-23 14:57:21.933263,6462,0.154572097,
2024-08-23 14:57:22.786309,6463,0.154128581,
2024-08-23 14:57:23.657072,6464,0.154312696,
2024-08-23 14:57:24.549466,6465,0.155067554,
2024-08-23 14:57:25.485573,6466,0.155240937,
2024-08-23 14:57:26.505442,6467,0.154552902,
2024-08-23 14:57:27.504027,6468,0.154430846,
2024-08-23 14:57:28.490700,6469,0.15440496,
2024-08-23 14:57:29.470559,6470,0.154081363,
2024-08-23 14:57:30.424765,6471,0.154026875,
2024-08-23 14:57:31.286352,6472,0.154050998,
2024-08-23 14:57:32.144149,6473,0.153775162,
2024-08-23 14:57:33.012317,6474,0.153664189,
2024-08-23 14:57:33.865343,6475,0.153499055,
2024-08-23 14:57:34.731542,6476,0.153429129,
2024-08-23 14:57:35.590059,6477,0.153307002,
2024-08-23 14:57:36.464991,6478,0.153428272,
2024-08-23 14:57:37.351006,6479,0.153368017,
2024-08-23 14:57:38.226945,6480,0.153238616,
2024-08-23 14:57:39.150999,6481,0.152954913,
2024-08-23 14:57:40.130382,6482,0.152791016,
2024-08-23 14:57:41.137830,6483,0.152803199,
2024-08-23 14:57:42.114118,6484,0.153205683,
2024-08-23 14:57:43.089049,6485,0.153154956,
2024-08-23 14:57:44.049079,6486,0.152568674,
2024-08-23 14:57:44.920745,6487,0.152558618,
2024-08-23 14:57:45.787472,6488,0.152395233,
2024-08-23 14:57:46.645904,6489,0.152307706,
2024-08-23 14:57:47.502133,6490,0.15233291,
2024-08-23 14:57:48.367895,6491,0.151644706,
2024-08-23 14:57:49.230619,6492,0.151748062,
2024-08-23 14:57:50.110679,6493,0.151917503,
2024-08-23 14:57:50.983659,6494,0.151974057,
2024-08-23 14:57:51.844835,6495,0.151654392,
2024-08-23 14:57:52.761020,6496,0.151215549,
2024-08-23 14:57:53.742187,6497,0.150553138,
2024-08-23 14:57:54.730584,6498,0.15081019,
2024-08-23 14:57:55.710198,6499,0.152499015,
2024-08-23 14:57:56.691381,6500,0.160466479,
2024-08-23 14:57:57.648134,6501,0.162468609,
2024-08-23 14:57:58.511084,6502,0.162780795,
2024-08-23 14:57:59.383597,6503,0.16284333,
2024-08-23 14:58:00.246551,6504,0.162891762,
2024-08-23 14:58:01.102157,6505,0.162940629,
2024-08-23 14:58:01.965151,6506,0.16299497,
2024-08-23 14:58:02.825093,6507,0.163052832,
2024-08-23 14:58:03.686013,6508,0.163063631,
2024-08-23 14:58:04.548849,6509,0.163052172,
2024-08-23 14:58:05.423199,6510,0.163051245,
2024-08-23 14:58:06.360336,6511,0.163039254,
2024-08-23 14:58:07.344424,6512,0.163015019,
2024-08-23 14:58:08.334355,6513,0.162994218,
2024-08-23 14:58:09.312511,6514,0.162973928,
2024-08-23 14:58:10.308017,6515,0.162984393,
2024-08-23 14:58:11.316108,6516,0.1629563,
2024-08-23 14:58:12.191997,6517,0.162924025,
2024-08-23 14:58:13.044117,6518,0.162878866,
2024-08-23 14:58:13.908551,6519,0.162826937,
2024-08-23 14:58:14.765851,6520,0.162792393,
2024-08-23 14:58:15.646661,6521,0.162756111,
2024-08-23 14:58:16.511446,6522,0.162704326,
2024-08-23 14:58:17.381501,6523,0.16276104,
2024-08-23 14:58:18.248865,6524,0.162692492,
2024-08-23 14:58:19.124487,6525,0.162588836,
2024-08-23 14:58:20.048754,6526,0.162503311,
2024-08-23 14:58:21.027795,6527,0.162378224,
2024-08-23 14:58:22.013488,6528,0.162178519,
2024-08-23 14:58:22.979626,6529,0.1618896,
2024-08-23 14:58:23.975596,6530,0.159936244,
2024-08-23 14:58:24.947261,6531,0.157095495,
2024-08-23 14:58:25.815568,6532,0.161390295,
2024-08-23 14:58:26.658143,6533,0.162821197,
2024-08-23 14:58:27.520979,6534,0.163073636,
2024-08-23 14:58:28.386012,6535,0.163077425,
2024-08-23 14:58:29.267735,6536,0.163038781,
2024-08-23 14:58:30.217107,6537,0.163045608,
2024-08-23 14:58:31.104165,6538,0.16304058,
2024-08-23 14:58:31.980926,6539,0.163038566,
2024-08-23 14:58:32.911754,6540,0.163030369,
2024-08-23 14:58:33.928741,6541,0.163012453,
2024-08-23 14:58:34.971025,6542,0.162985115,
2024-08-23 14:58:35.990766,6543,0.163001824,
2024-08-23 14:58:36.980551,6544,0.163047809,
2024-08-23 14:58:37.956881,6545,0.162964257,
2024-08-23 14:58:38.882335,6546,0.16293962,
2024-08-23 14:58:39.753509,6547,0.162992384,
2024-08-23 14:58:40.628000,6548,0.163033636,
2024-08-23 14:58:41.499332,6549,0.163071853,
2024-08-23 14:58:42.381896,6550,0.163039842,
2024-08-23 14:58:43.251551,6551,0.163010918,
2024-08-23 14:58:44.123009,6552,0.163102885,
2024-08-23 14:58:45.018741,6553,0.163142387,
2024-08-23 14:58:45.917163,6554,0.163140942,
2024-08-23 14:58:46.820937,6555,0.163096462,
2024-08-23 14:58:47.826141,6556,0.163037234,
2024-08-23 14:58:48.795947,6557,0.163060254,
2024-08-23 14:58:49.877580,6558,0.163107785,
2024-08-23 14:58:50.957272,6559,0.163067745,
2024-08-23 14:58:51.959322,6560,0.163037074,
2024-08-23 14:58:52.851947,6561,0.163001756,
2024-08-23 14:58:53.720439,6562,0.162959618,
2024-08-23 14:58:54.595528,6563,0.162889544,
2024-08-23 14:58:55.537676,6564,0.162857891,
2024-08-23 14:58:56.442957,6565,0.162825752,
2024-08-23 14:58:57.354348,6566,0.162798123,
2024-08-23 14:58:58.214957,6567,0.162738113,
2024-08-23 14:58:59.086231,6568,0.16273051,
2024-08-23 14:58:59.979676,6569,0.162597961,
2024-08-23 14:59:00.919022,6570,0.1623997,
2024-08-23 14:59:01.899928,6571,0.162233765,
2024-08-23 14:59:02.883848,6572,0.161871059,
2024-08-23 14:59:03.858849,6573,0.161465612,
2024-08-23 14:59:04.855293,6574,0.160202373,
2024-08-23 14:59:05.793164,6575,0.158946165,
2024-08-23 14:59:06.653807,6576,0.157671207,
2024-08-23 14:59:07.518687,6577,0.157739264,
2024-08-23 14:59:08.391341,6578,0.157777485,
2024-08-23 14:59:09.257687,6579,0.158117265,
2024-08-23 14:59:10.116686,6580,0.158158333,
2024-08-23 14:59:10.972782,6581,0.158254312,
2024-08-23 14:59:11.836099,6582,0.15829799,
2024-08-23 14:59:12.695698,6583,0.158367509,
2024-08-23 14:59:13.552487,6584,0.158279964,
2024-08-23 14:59:14.453931,6585,0.158309654,
2024-08-23 14:59:15.437862,6586,0.158406297,
2024-08-23 14:59:16.435502,6587,0.158550749,
2024-08-23 14:59:17.412536,6588,0.158368956,
2024-08-23 14:59:18.425208,6589,0.158387513,
2024-08-23 14:59:19.393705,6590,0.158378836,
2024-08-23 14:59:20.272586,6591,0.158652467,
2024-08-23 14:59:21.156599,6592,0.158570189,
2024-08-23 14:59:22.012925,6593,0.158574467,
2024-08-23 14:59:22.888789,6594,0.158443393,
2024-08-23 14:59:23.744130,6595,0.158484895,
2024-08-23 14:59:24.595912,6596,0.158524774,
2024-08-23 14:59:25.457749,6597,0.158505487,
2024-08-23 14:59:26.314253,6598,0.158492559,
2024-08-23 14:59:27.178207,6599,0.158515456,
2024-08-23 14:59:28.096748,6600,0.158438404,
2024-08-23 14:59:29.073609,6601,0.158474274,
2024-08-23 14:59:30.056196,6602,0.158509274,
2024-08-23 14:59:31.045602,6603,0.1585344,
2024-08-23 14:59:32.017730,6604,0.158425204,
2024-08-23 14:59:32.971545,6605,0.158492368,
2024-08-23 14:59:33.833599,6606,0.158585412,
2024-08-23 14:59:34.698296,6607,0.15906159,
2024-08-23 14:59:35.551952,6608,0.159075395,
2024-08-23 14:59:36.450293,6609,0.158910046,
2024-08-23 14:59:37.312419,6610,0.158843952,
2024-08-23 14:59:38.185936,6611,0.159010619,
2024-08-23 14:59:39.081007,6612,0.159003914,
2024-08-23 14:59:39.982324,6613,0.158902367,
2024-08-23 14:59:41.179624,6614,0.158873411,
2024-08-23 14:59:42.262561,6615,0.158908174,
2024-08-23 14:59:43.384604,6616,0.158978812,
2024-08-23 14:59:44.584059,6617,0.158784598,
2024-08-23 14:59:45.832804,6618,0.158439573,
2024-08-23 14:59:46.874825,6619,0.158715508,
2024-08-23 14:59:47.857336,6620,0.15868485,
2024-08-23 14:59:48.877484,6621,0.158744675,
2024-08-23 14:59:49.924120,6622,0.158674827,
2024-08-23 14:59:50.967892,6623,0.158639454,
2024-08-23 14:59:51.881056,6624,0.158669456,
2024-08-23 14:59:52.819127,6625,0.15864228,
2024-08-23 14:59:53.697041,6626,0.158742563,
2024-08-23 14:59:54.571371,6627,0.158762225,
2024-08-23 14:59:55.600897,6628,0.158762823,
2024-08-23 14:59:56.727803,6629,0.158720889,
2024-08-23 14:59:57.800161,6630,0.158926487,
2024-08-23 14:59:58.822941,6631,0.15894458,
2024-08-23 14:59:59.856320,6632,0.158787972,
2024-08-23 15:00:00.785425,6633,0.158798461,
2024-08-23 15:00:01.670772,6634,0.158602368,
2024-08-23 15:00:02.534611,6635,0.158739746,
2024-08-23 15:00:03.412940,6636,0.1587647,
2024-08-23 15:00:04.278077,6637,0.158848669,
2024-08-23 15:00:05.152916,6638,0.158871553,
2024-08-23 15:00:06.025908,6639,0.158727625,
2024-08-23 15:00:06.883624,6640,0.158849734,
2024-08-23 15:00:07.772799,6641,0.158860473,
2024-08-23 15:00:08.649892,6642,0.15878978,
2024-08-23 15:00:09.634331,6643,0.158622471,
2024-08-23 15:00:10.630919,6644,0.158555825,
2024-08-23 15:00:11.615200,6645,0.158540962,
2024-08-23 15:00:12.604721,6646,0.158536468,
2024-08-23 15:00:13.585373,6647,0.158596905,
2024-08-23 15:00:14.454560,6648,0.158718525,
2024-08-23 15:00:15.316715,6649,0.158743734,
2024-08-23 15:00:16.190460,6650,0.158680507,
2024-08-23 15:00:17.053798,6651,0.158660341,
2024-08-23 15:00:17.941343,6652,0.158681173,
2024-08-23 15:00:18.803325,6653,0.158768078,
